Sentence #,Word,Tag
1892,for,null
1892,24,B-number
1892,h,B-condition_unit
1892,",",null
1892,sieved,B-operation
1892,with,null
1892,a,null
1892,300,B-number
1892,μm,B-apparatus_unit
1892,sieve,B-synthesis_apparatus
1892,to,null
1892,remove,B-operation
1892,large,B-material_descriptor
1892,unwanted,null
1892,particles,B-unspecified_material
1892,and,null
1892,incompletely,B-material_descriptor
1892,combusted,I-material_descriptor
1892,materials,B-unspecified_material
1892,[49],B-reference
1892,and,null
1892,[50],B-reference
1892,",",null
1892,and,null
1892,then,null
1892,it,null
1892,was,null
1892,ground,B-operation
1892,by,null
1892,a,null
1892,modified,null
1892,Los,B-synthesis_apparatus
1892,Angeles,I-synthesis_apparatus
1892,machine,I-synthesis_apparatus
1892,[42],B-reference
1892,.,null
1893,The,null
1893,specific,B-property_type
1893,surface,I-property_type
1893,area,I-property_type
1893,after,null
1893,grinding,B-operation
1893,was,null
1893,0.915,B-number
1893,m2,B-property_unit
1893,/,I-property_unit
1893,g,I-property_unit
1893,.,null
1894,The,null
1894,chemical,B-property_type
1894,composition,I-property_type
1894,of,null
1894,the,null
1894,POFA,B-precursor
1894,by,null
1894,XRF,B-characterization_apparatus
1894,test,null
1894,is,null
1894,shown,null
1894,in,null
1894,Table,null
1894,1,B-number
1894,.,null
1895,As,null
1895,can,null
1895,be,null
1895,seen,null
1895,",",null
1895,major,null
1895,components,null
1895,are,null
1895,SiO2,B-nonrecipe_material
1895,and,null
1895,CaO,B-nonrecipe_material
1895,with,null
1895,concentrations,B-amount_misc
1895,of,null
1895,47.37,B-number
1895,%,B-amount_unit
1895,and,null
1895,11.83,B-number
1895,%,B-amount_unit
1895,",",null
1895,respectively,null
1895,with,null
1895,a,null
1895,low,B-amount_misc
1895,amount,I-amount_misc
1895,of,null
1895,Al2O3,B-nonrecipe_material
1895,(,null
1895,3.53,B-number
1895,%,B-amount_unit
1895,),null
1895,.,null
1896,The,null
1896,relatively,null
1896,high,B-amount_misc
1896,amount,I-amount_misc
1896,of,null
1896,CaO,B-nonrecipe_material
1896,available,null
1896,in,null
1896,the,null
1896,POFA,B-precursor
1896,is,null
1896,most,null
1896,likely,null
1896,from,null
1896,lime,B-nonrecipe_material
1896,and,null
1896,fertilizer,B-nonrecipe_material
1896,[41],B-reference
1896,.,null
1897,It,null
1897,is,null
1897,worth,null
1897,to,null
1897,mention,null
1897,that,null
1897,POFA,B-precursor
1897,is,null
1897,a,null
1897,not,null
1897,toxic,null
1897,waste,null
1897,material,null
1897,in,null
1897,terms,null
1897,of,null
1897,heavy,null
1897,metals,null
1897,leachability,null
1897,[51],B-reference
1897,.,null
1898,Sodium,B-solvent
1898,hydroxide,I-solvent
1898,and,null
1898,sodium,B-solvent
1898,silicate,I-solvent
1898,were,null
1898,chosen,B-operation
1898,as,null
1898,alkali,B-material_descriptor
1898,activators,I-material_descriptor
1898,in,null
1898,this,null
1898,investigation,null
1898,.,null
1899,The,null
1899,sodium,B-solvent
1899,hydroxide,I-solvent
1899,was,null
1899,in,null
1899,industrial,B-amount_misc
1899,-,I-amount_misc
1899,grade,I-amount_misc
1899,with,null
1899,minimum,null
1899,99,B-number
1899,%,B-amount_unit
1899,purity,B-amount_misc
1899,.,null
1900,Industrial,B-amount_misc
1900,grade,I-amount_misc
1900,water,B-precursor
1900,glass,I-precursor
1900,(,null
1900,Na2SiO3,B-precursor
1900,),null
1900,solution,B-material_descriptor
1900,was,null
1900,chosen,B-operation
1900,with,null
1900,a,null
1900,chemical,B-property_type
1900,composition,I-property_type
1900,of,null
1900,15.33,B-number
1900,%,B-amount_unit
1900,Na2O,B-nonrecipe_material
1900,",",null
1900,31.28,B-number
1900,%,B-amount_unit
1900,SiO2,B-nonrecipe_material
1900,",",null
1900,and,null
1900,53,B-number
1900,%,B-amount_unit
1900,H2O,B-nonrecipe_material
1900,.,null
1901,The,null
1901,alkaline,B-unspecified_material
1901,activator,I-unspecified_material
1901,selection,null
1901,was,null
1901,based,B-operation
1901,on,null
1901,the,null
1901,recommendations,null
1901,in,null
1901,[34],B-reference
1901,",",null
1901,[53],B-reference
1901,",",null
1901,[54],B-reference
1901,and,null
1901,[55],B-reference
1901,.,null
1902,The,null
1902,alkali,B-unspecified_material
1902,activation,I-unspecified_material
1902,solution,B-material_descriptor
1902,was,null
1902,prepared,B-operation
1902,by,null
1902,mixing,B-operation
1902,Na2SiO3,B-precursor
1902,with,null
1902,NaOH,B-solvent
1902,within,null
1902,ratios,B-amount_unit
1902,ranged,B-operation
1902,between,null
1902,0.5,B-number
1902,and,null
1902,3.0,B-number
1902,[34],B-reference
1902,.,null
1903,Preliminary,null
1903,experiments,null
1903,were,null
1903,conducted,B-operation
1903,to,null
1903,study,null
1903,the,null
1903,alkali,null
1903,activation,null
1903,of,null
1903,POFA,B-precursor
1903,[56],B-reference
1903,.,null
1904,It,null
1904,revealed,B-operation
1904,that,null
1904,raw,null
1904,POFA,B-precursor
1904,can,null
1904,not,null
1904,be,null
1904,used,null
1904,without,B-condition_misc
1904,sieving,B-operation
1904,and,null
1904,grinding,B-operation
1904,because,null
1904,of,null
1904,the,null
1904,low,null
1904,compressive,B-property_type
1904,strength,I-property_type
1904,results,null
1904,which,null
1904,is,null
1904,related,null
1904,to,null
1904,the,null
1904,porous,B-property_type
1904,structure,I-property_type
1904,and,null
1904,high,null
1904,demands,null
1904,for,null
1904,the,null
1904,alkaline,B-unspecified_material
1904,activator,I-unspecified_material
1904,.,null
1905,Experimental,null
1905,program,null
1905,was,null
1905,designed,B-operation
1905,in,null
1905,order,null
1905,to,null
1905,investigate,B-operation
1905,the,null
1905,ability,null
1905,of,null
1905,POFA,B-precursor
1905,to,null
1905,be,null
1905,incorporated,null
1905,in,null
1905,geopolymer,B-nonrecipe_material
1905,technology,null
1905,.,null
1906,NaOH,B-solvent
1906,solution,B-material_descriptor
1906,was,null
1906,mixed,B-operation
1906,with,null
1906,Na2SiO3,B-precursor
1906,to,null
1906,produce,B-operation
1906,six,null
1906,ratios,B-amount_unit
1906,(,null
1906,0.5,B-number
1906,",",null
1906,1.0,B-number
1906,",",null
1906,1.5,B-number
1906,",",null
1906,2.0,B-number
1906,",",null
1906,2.5,B-number
1906,",",null
1906,and,null
1906,3,B-number
1906,),null
1906,to,null
1906,prepare,B-operation
1906,alkaline,B-unspecified_material
1906,activator,I-unspecified_material
1906,solution,null
1906,24,B-number
1906,h,B-condition_unit
1906,prior,null
1906,to,null
1906,use,B-operation
1906,.,null
1907,Ground,B-material_descriptor
1907,POFA,B-precursor
1907,and,null
1907,the,null
1907,alkaline,B-unspecified_material
1907,activator,I-unspecified_material
1907,were,null
1907,then,null
1907,mixed,B-operation
1907,with,null
1907,two,B-number
1907,solid,B-amount_unit
1907,-,I-amount_unit
1907,to,I-amount_unit
1907,-,I-amount_unit
1907,liquid,I-amount_unit
1907,ratios,I-amount_unit
1907,(,null
1907,1.0,B-number
1907,",",null
1907,1.32,B-number
1907,),null
1907,as,null
1907,in,null
1907,[34],B-reference
1907,",",null
1907,[53],B-reference
1907,",",null
1907,[57],B-reference
1907,and,null
1907,[58],B-reference
1907,.,null
1908,Two,null
1908,groups,null
1908,of,null
1908,twelve,null
1908,mixes,B-unspecified_material
1908,were,null
1908,prepared,B-operation
1908,based,null
1908,on,null
1908,the,null
1908,solid,B-amount_unit
1908,to,I-amount_unit
1908,liquid,I-amount_unit
1908,ratio,I-amount_unit
1908,as,null
1908,shown,null
1908,in,null
1908,Table,null
1908,2,B-number
1908,.,null
1909,Mix,B-operation
1909,one,null
1909,with,null
1909,sodium,B-precursor
1909,silicate,I-precursor
1909,to,null
1909,sodium,B-solvent
1909,hydroxide,I-solvent
1909,ratio,B-amount_unit
1909,(,null
1909,0.5,B-number
1909,),null
1909,was,null
1909,unable,null
1909,to,null
1909,be,null
1909,used,B-operation
1909,;,null
1909,the,null
1909,geopolymer,B-unspecified_material
1909,paste,B-material_descriptor
1909,had,null
1909,such,null
1909,low,null
1909,workability,B-property_type
1909,that,null
1909,could,null
1909,not,B-condition_misc
1909,be,null
1909,cast,B-operation
1909,in,null
1909,molds,B-synthesis_apparatus
1909,.,null
1910,The,null
1910,palm,B-precursor
1910,oil,I-precursor
1910,fuel,I-precursor
1910,ash,I-precursor
1910,was,null
1910,mixed,B-operation
1910,directly,null
1910,with,null
1910,the,null
1910,alkaline,B-unspecified_material
1910,activator,I-unspecified_material
1910,.,null
1911,First,null
1911,the,null
1911,ash,B-unspecified_material
1911,was,null
1911,discharged,B-operation
1911,to,null
1911,the,null
1911,mixer,B-synthesis_apparatus
1911,pan,I-synthesis_apparatus
1911,",",null
1911,and,null
1911,then,null
1911,the,null
1911,alkaline,B-unspecified_material
1911,was,null
1911,added,B-operation
1911,and,null
1911,mixed,B-operation
1911,for,null
1911,1.0,B-number
1911,min,B-condition_unit
1911,at,null
1911,a,null
1911,normal,null
1911,speed,B-condition_type
1911,rate,I-condition_type
1911,(,null
1911,gear,null
1911,one,null
1911,),null
1911,.,null
1912,Then,null
1912,",",null
1912,the,null
1912,mixer,B-synthesis_apparatus
1912,stopped,B-operation
1912,for,null
1912,10-20,B-number
1912,s,B-condition_unit
1912,in,null
1912,order,null
1912,to,null
1912,scrap,B-operation
1912,the,null
1912,un-mixed,B-material_descriptor
1912,ash,B-unspecified_material
1912,on,null
1912,the,null
1912,sides,null
1912,of,null
1912,the,null
1912,paddle,B-synthesis_apparatus
1912,and,null
1912,the,null
1912,pan,B-synthesis_apparatus
1912,",",null
1912,then,null
1912,the,null
1912,mixing,B-operation
1912,was,null
1912,continued,B-operation
1912,with,null
1912,a,null
1912,medium,B-condition_misc
1912,speed,B-condition_type
1912,(,null
1912,gear,null
1912,two,null
1912,),null
1912,for,null
1912,another,null
1912,1.0,B-number
1912,min,B-condition_unit
1912,in,null
1912,accordance,null
1912,to,null
1912,ASTM,null
1912,C305,null
1912,[59],B-reference
1912,.,null
1913,All,null
1913,the,null
1913,geopolymer,B-unspecified_material
1913,paste,B-material_descriptor
1913,mixes,I-material_descriptor
1913,were,null
1913,blended,B-operation
1913,and,null
1913,produced,B-operation
1913,with,null
1913,a,null
1913,small,B-apparatus_descriptor
1913,blender,B-synthesis_apparatus
1913,(,null
1913,HOBART,B-brand
1913,Mixer,I-brand
1913,),null
1913,.,null
1914,The,null
1914,fresh,B-material_descriptor
1914,geopolymer,B-unspecified_material
1914,paste,B-material_descriptor
1914,was,null
1914,then,null
1914,cast,B-operation
1914,into,null
1914,50,B-number
1914,x,I-number
1914,50,I-number
1914,x,I-number
1914,50,I-number
1914,mm,B-apparatus_unit
1914,iron,B-synthesis_apparatus
1914,molds,I-synthesis_apparatus
1914,in,null
1914,two,null
1914,layers,null
1914,immediately,null
1914,after,null
1914,mixing,B-operation
1914,.,null
1915,To,null
1915,compact,B-operation
1915,the,null
1915,specimen,B-unspecified_material
1915,",",null
1915,each,null
1915,layer,null
1915,was,null
1915,vibrated,B-operation
1915,by,null
1915,a,null
1915,vibrating,B-apparatus_descriptor
1915,table,B-synthesis_apparatus
1915,for,null
1915,25-30,B-number
1915,s,B-condition_unit
1915,.,null
1916,This,null
1916,procedure,null
1916,was,null
1916,used,B-operation
1916,to,null
1916,remove,B-operation
1916,the,null
1916,bubbles,B-unspecified_material
1916,from,null
1916,the,null
1916,paste,B-unspecified_material
1916,.,null
1917,After,null
1917,casting,B-operation
1917,and,null
1917,vibrating,B-operation
1917,",",null
1917,oven,B-synthesis_apparatus
1917,curing,B-operation
1917,was,null
1917,applied,B-operation
1917,directly,null
1917,at,null
1917,60,B-number
1917,degC,B-condition_unit
1917,for,null
1917,2,B-number
1917,h,B-condition_unit
1917,.,null
1918,The,null
1918,molds,B-synthesis_apparatus
1918,were,null
1918,then,null
1918,kept,B-operation
1918,in,null
1918,the,null
1918,laboratory,null
1918,to,null
1918,reach,B-operation
1918,ambient,B-condition_misc
1918,temperature,I-condition_misc
1918,.,null
1919,The,null
1919,specimens,B-unspecified_material
1919,were,null
1919,kept,B-operation
1919,in,null
1919,a,null
1919,plastic,B-synthesis_apparatus
1919,bags,I-synthesis_apparatus
1919,after,null
1919,de-molding,B-operation
1919,to,null
1919,prevent,B-operation
1919,any,null
1919,moisture,null
1919,loss,null
1919,and,null
1919,were,null
1919,stored,B-operation
1919,to,null
1919,the,null
1919,date,null
1919,of,null
1919,testing,null
1919,[55],B-reference
1919,.,null
1920,Synthesis,null
1920,and,null
1920,electrochemical,B-property_type
1920,properties,null
1920,of,null
1920,LiNi0.8Co0.2O2,B-target
1920,nanopowders,B-property_misc
1920,for,null
1920,lithium,null
1920,ion,null
1920,battery,null
1920,applications,null
1920,.,null
1921,Nitrates,B-precursor
1921,of,null
1921,lithium,B-precursor
1921,",",null
1921,cobalt,B-precursor
1921,and,null
1921,nickel,B-precursor
1921,are,null
1921,utilized,null
1921,to,null
1921,synthesize,B-operation
1921,LiNi0.8Co0.2O2,B-target
1921,cathode,B-property_misc
1921,material,null
1921,through,null
1921,sol,B-meta
1921,-,I-meta
1921,gel,I-meta
1921,technique,I-meta
1921,.,null
1922,Various,null
1922,synthesis,null
1922,parameters,null
1922,such,null
1922,as,null
1922,calcination,B-condition_type
1922,time,I-condition_type
1922,and,null
1922,temperature,B-condition_type
1922,as,null
1922,well,null
1922,as,null
1922,chelating,B-unspecified_material
1922,agent,I-unspecified_material
1922,are,null
1922,studied,null
1922,to,null
1922,determine,null
1922,the,null
1922,optimized,null
1922,condition,null
1922,for,null
1922,material,null
1922,processing,B-operation
1922,.,null
1923,Using,null
1923,TG,B-characterization_apparatus
1923,/,I-characterization_apparatus
1923,DTA,I-characterization_apparatus
1923,techniques,I-characterization_apparatus
1923,",",null
1923,the,null
1923,optimized,null
1923,calcination,B-condition_type
1923,temperatures,I-condition_type
1923,are,null
1923,selected,null
1923,.,null
1924,Different,null
1924,characterization,null
1924,techniques,null
1924,such,null
1924,as,null
1924,ICP,B-characterization_apparatus
1924,",",null
1924,XRD,B-characterization_apparatus
1924,and,null
1924,TEM,B-characterization_apparatus
1924,are,null
1924,employed,null
1924,to,null
1924,characterize,null
1924,the,null
1924,chemical,B-property_type
1924,composition,I-property_type
1924,",",null
1924,crystal,B-property_type
1924,structure,I-property_type
1924,",",null
1924,size,B-property_type
1924,and,I-property_type
1924,morphology,I-property_type
1924,of,null
1924,the,null
1924,powders,B-unspecified_material
1924,.,null
1925,Micron,B-material_descriptor
1925,and,null
1925,nano-sized,B-material_descriptor
1925,powders,B-unspecified_material
1925,are,null
1925,produced,B-operation
1925,using,null
1925,citric,B-precursor
1925,/,I-precursor
1925,oxalic,I-precursor
1925,and,null
1925,TEA,B-precursor
1925,as,null
1925,chelating,B-material_descriptor
1925,agent,I-material_descriptor
1925,",",null
1925,respectively,null
1925,.,null
1926,Selected,null
1926,powders,B-unspecified_material
1926,are,null
1926,used,B-operation
1926,as,null
1926,cathode,B-material_descriptor
1926,material,null
1926,to,null
1926,assemble,null
1926,batteries,null
1926,.,null
1927,Charge,null
1927,-,null
1927,discharge,null
1927,testing,null
1927,of,null
1927,these,null
1927,batteries,null
1927,show,null
1927,that,null
1927,the,null
1927,highest,B-property_type
1927,discharge,I-property_type
1927,capacity,I-property_type
1927,is,null
1927,173,B-number
1927,mAh,B-property_unit
1927,g-1,I-property_unit
1927,at,null
1927,a,null
1927,constant,null
1927,current,B-property_type
1927,of,null
1927,0.1,B-number
1927,mA,B-property_unit
1927,cm-2,I-property_unit
1927,",",null
1927,between,null
1927,3.0,B-number
1927,and,null
1927,4.2,B-number
1927,V,B-condition_unit
1927,.,null
1928,This,null
1928,is,null
1928,obtained,B-operation
1928,in,null
1928,a,null
1928,battery,null
1928,assembled,null
1928,with,null
1928,the,null
1928,nanopowder,B-unspecified_material
1928,produced,null
1928,by,null
1928,TEA,B-precursor
1928,as,null
1928,chelating,B-material_descriptor
1928,agent,I-material_descriptor
1928,.,null
1929,The,null
1929,synthesis,B-operation
1929,of,null
1929,LiNi0.8Co0.2O2,B-target
1929,powders,B-property_misc
1929,was,null
1929,carried,B-operation
1929,out,null
1929,by,null
1929,sol,B-meta
1929,-,I-meta
1929,gel,I-meta
1929,method,null
1929,using,B-operation
1929,materials,B-unspecified_material
1929,listed,null
1929,in,null
1929,Table,null
1929,1,B-number
1929,.,null
1930,The,null
1930,stoichiometric,B-amount_misc
1930,values,I-amount_misc
1930,of,null
1930,lithium,B-precursor
1930,",",null
1930,nickel,B-precursor
1930,and,null
1930,cobalt,B-precursor
1930,nitrate,I-precursor
1930,salts,B-material_descriptor
1930,in,null
1930,a,null
1930,cationic,B-amount_unit
1930,ratio,I-amount_unit
1930,of,null
1930,Li,B-nonrecipe_material
1930,:,null
1930,Ni,B-nonrecipe_material
1930,:,null
1930,Co,B-nonrecipe_material
1930,equal,null
1930,to,null
1930,1,B-number
1930,:,I-number
1930,0.8,I-number
1930,:,I-number
1930,0.2,I-number
1930,were,null
1930,dissolved,B-operation
1930,in,null
1930,distilled,B-material_descriptor
1930,water,B-solvent
1930,.,null
1931,Three,null
1931,chelating,B-material_descriptor
1931,agents,I-material_descriptor
1931,including,null
1931,triethanolamine,B-precursor
1931,(,null
1931,TEA,B-precursor
1931,),null
1931,",",null
1931,citric,B-precursor
1931,acid,I-precursor
1931,",",null
1931,oxalic,B-precursor
1931,acid,I-precursor
1931,are,null
1931,used,null
1931,in,null
1931,this,null
1931,investigation,null
1931,.,null
1932,These,null
1932,agents,B-unspecified_material
1932,were,null
1932,used,B-operation
1932,in,null
1932,a,null
1932,molar,B-amount_unit
1932,ratio,I-amount_unit
1932,of,null
1932,1,B-number
1932,with,null
1932,respect,null
1932,to,null
1932,the,null
1932,total,null
1932,metal,B-nonrecipe_material
1932,cations,I-nonrecipe_material
1932,by,null
1932,dissolving,B-operation
1932,in,null
1932,distilled,B-material_descriptor
1932,water,B-solvent
1932,.,null
1933,The,null
1933,solution,B-unspecified_material
1933,was,null
1933,then,null
1933,added,B-operation
1933,to,null
1933,the,null
1933,nitrate,B-material
1933,solution,B-material_descriptor
1933,and,null
1933,was,null
1933,heated,B-operation
1933,under,null
1933,constant,B-condition_misc
1933,stirring,B-operation
1933,at,null
1933,80,B-number
1933,degC,B-condition_unit
1933,for,null
1933,1,B-number
1933,h,B-condition_unit
1933,.,null
1934,The,null
1934,resulting,null
1934,sol,B-unspecified_material
1934,was,null
1934,heated,B-operation
1934,at,null
1934,100,B-number
1934,degC,B-condition_unit
1934,to,null
1934,form,B-operation
1934,the,null
1934,gel,B-unspecified_material
1934,which,null
1934,was,null
1934,dried,B-operation
1934,subsequently,null
1934,.,null
1935,To,null
1935,remove,B-operation
1935,the,null
1935,moisture,null
1935,and,null
1935,achieve,B-operation
1935,the,null
1935,dried,B-operation
1935,mass,null
1935,",",null
1935,the,null
1935,obtained,B-operation
1935,gel,B-unspecified_material
1935,was,null
1935,successively,null
1935,dried,B-operation
1935,at,null
1935,100,B-number
1935,",",null
1935,120,B-number
1935,",",null
1935,150,B-number
1935,",",null
1935,200,B-number
1935,degC,B-condition_unit
1935,for,null
1935,2,B-number
1935,h,B-condition_unit
1935,per,null
1935,each,null
1935,step,null
1935,and,null
1935,5,B-number
1935,h,B-condition_unit
1935,at,null
1935,240,B-number
1935,degC,B-condition_unit
1935,.,null
1936,The,null
1936,thermal,null
1936,behavior,null
1936,of,null
1936,LiNi0.8Co0.2O2,B-target
1936,powders,B-property_misc
1936,was,null
1936,determined,B-operation
1936,by,null
1936,thermogravimetric,B-characterization_apparatus
1936,/,I-characterization_apparatus
1936,differential,I-characterization_apparatus
1936,thermal,I-characterization_apparatus
1936,analysis,I-characterization_apparatus
1936,(,I-characterization_apparatus
1936,TG,I-characterization_apparatus
1936,/,I-characterization_apparatus
1936,DTA,I-characterization_apparatus
1936,),I-characterization_apparatus
1936,conducted,B-operation
1936,on,null
1936,the,null
1936,dried,B-operation
1936,gel,B-unspecified_material
1936,at,null
1936,a,null
1936,heating,B-condition_type
1936,rate,I-condition_type
1936,of,null
1936,5,B-number
1936,degC,B-condition_unit
1936,min-1,I-condition_unit
1936,up,null
1936,to,null
1936,1100,B-number
1936,degC,B-condition_unit
1936,in,null
1936,the,null
1936,air,B-gas
1936,using,B-operation
1936,a,null
1936,Perkin,B-characterization_apparatus
1936,Elmer,I-characterization_apparatus
1936,analyzer,I-characterization_apparatus
1936,.,null
1937,The,null
1937,tests,null
1937,were,null
1937,conducted,B-operation
1937,in,null
1937,the,null
1937,air,B-gas
1937,using,null
1937,alumina,B-apparatus_descriptor
1937,pans,B-synthesis_apparatus
1937,.,null
1938,The,null
1938,initial,null
1938,sample,null
1938,weights,null
1938,for,null
1938,TEA,B-precursor
1938,",",null
1938,oxalic,B-precursor
1938,and,null
1938,citric,B-precursor
1938,were,null
1938,460,B-number
1938,",",null
1938,250,B-number
1938,and,null
1938,290,B-number
1938,mg,B-amount_unit
1938,",",null
1938,respectively,null
1938,.,null
1939,The,null
1939,dried,B-operation
1939,mass,null
1939,was,null
1939,heated,B-operation
1939,at,null
1939,500,B-number
1939,",",null
1939,600,B-number
1939,",",null
1939,700,B-number
1939,",",null
1939,800,B-number
1939,and,null
1939,900,B-number
1939,degC,B-condition_unit
1939,for,null
1939,varying,B-condition_misc
1939,durations,I-condition_misc
1939,and,null
1939,slowly,B-condition_misc
1939,cooled,B-operation
1939,to,null
1939,room,B-condition_misc
1939,temperature,I-condition_misc
1939,.,null
1940,Inductively,B-characterization_apparatus
1940,coupled,I-characterization_apparatus
1940,plasma,I-characterization_apparatus
1940,(,I-characterization_apparatus
1940,ICP,I-characterization_apparatus
1940,),I-characterization_apparatus
1940,analysis,I-characterization_apparatus
1940,was,null
1940,performed,B-operation
1940,using,null
1940,an,null
1940,ARL,B-characterization_apparatus
1940,3410,I-characterization_apparatus
1940,unit,I-characterization_apparatus
1940,to,null
1940,confirm,null
1940,the,null
1940,stoichiometry,B-amount_misc
1940,of,null
1940,lithium,B-nonrecipe_material
1940,",",null
1940,nickel,B-nonrecipe_material
1940,and,null
1940,cobalt,B-nonrecipe_material
1940,in,null
1940,the,null
1940,synthesized,B-operation
1940,powders,B-unspecified_material
1940,.,null
1941,The,null
1941,resulting,null
1941,powders,B-unspecified_material
1941,had,null
1941,molar,B-amount_unit
1941,ratios,I-amount_unit
1941,of,null
1941,Li,B-nonrecipe_material
1941,:,null
1941,Ni,B-nonrecipe_material
1941,:,null
1941,Co,B-nonrecipe_material
1941,in,null
1941,the,null
1941,order,null
1941,of,null
1941,1,B-number
1941,:,I-number
1941,0.8,I-number
1941,:,I-number
1941,0.2,I-number
1941,",",null
1941,respectively,null
1941,.,null
1942,The,null
1942,graphene,B-material
1942,samples,B-material_descriptor
1942,were,null
1942,grown,B-operation
1942,using,null
1942,a,null
1942,commercial,null
1942,Annealsys,B-brand
1942,AS-ONE,B-synthesis_apparatus
1942,cold,I-synthesis_apparatus
1942,-,I-synthesis_apparatus
1942,wall,I-synthesis_apparatus
1942,chemical,I-synthesis_apparatus
1942,vapour,I-synthesis_apparatus
1942,deposition,I-synthesis_apparatus
1942,(,I-synthesis_apparatus
1942,CVD,I-synthesis_apparatus
1942,),I-synthesis_apparatus
1942,reactor,I-synthesis_apparatus
1942,on,null
1942,25,B-number
1942,μm-thick,B-amount_unit
1942,electropolished,B-material_descriptor
1942,copper,B-precursor
1942,foils,B-material_descriptor
1942,.,null
1943,First,null
1943,",",null
1943,the,null
1943,Cu,B-precursor
1943,foils,B-material_descriptor
1943,were,null
1943,annealed,B-operation
1943,in,null
1943,argon,B-gas
1943,at,null
1943,1035,B-number
1943,degC,B-condition_unit
1943,in,null
1943,atmospheric,B-condition_misc
1943,pressure,I-condition_misc
1943,for,null
1943,10,B-number
1943,minutes,B-condition_unit
1943,",",null
1943,then,null
1943,graphene,B-material
1943,was,null
1943,synthesised,B-operation
1943,at,null
1943,the,null
1943,same,B-condition_misc
1943,temperature,I-condition_misc
1943,at,null
1943,a,null
1943,pressure,null
1943,of,null
1943,25,B-number
1943,mbar,B-condition_unit
1943,using,null
1943,a,null
1943,mixture,B-material_descriptor
1943,of,null
1943,900sccm,B-number
1943,Ar,B-gas
1943,",",null
1943,60sccm,B-number
1943,H2,B-gas
1943,and,null
1943,2sccm,B-number
1943,CH4,B-gas
1943,for,null
1943,15,B-number
1943,minutes,B-condition_unit
1943,.,null
1944,hBN,B-material
1944,coatings,B-material_descriptor
1944,were,null
1944,grown,B-operation
1944,using,null
1944,a,null
1944,quartz,B-synthesis_apparatus
1944,tube,I-synthesis_apparatus
1944,furnace,I-synthesis_apparatus
1944,on,null
1944,the,null
1944,same,null
1944,batch,null
1944,of,null
1944,electropolished,B-material_descriptor
1944,copper,B-precursor
1944,foils,B-material_descriptor
1944,used,null
1944,for,null
1944,growing,null
1944,graphene,B-material
1944,.,null
1945,The,null
1945,growth,B-operation
1945,was,null
1945,done,B-operation
1945,at,null
1945,900,B-number
1945,degC,B-condition_unit
1945,at,null
1945,a,null
1945,total,null
1945,pressure,null
1945,of,null
1945,60,B-number
1945,mbar,B-condition_unit
1945,for,null
1945,15,B-number
1945,minutes,B-condition_unit
1945,with,null
1945,a,null
1945,mixture,B-material_descriptor
1945,of,null
1945,300sccm,B-number
1945,Ar,B-gas
1945,",",null
1945,15sccm,B-number
1945,H2,B-gas
1945,and,null
1945,3sccm,B-number
1945,of,null
1945,borazine,B-gas
1945,(,null
1945,B3H6N3,B-gas
1945,",",null
1945,from,null
1945,Fluorochem,B-brand
1945,),null
1945,.,null
1946,Fe,null
1946,co-doped,B-property_misc
1946,TiO2,B-target
1946,-,I-target
1946,xNy,I-target
1946,was,null
1946,prepared,B-operation
1946,by,null
1946,hydrothermal,B-meta
1946,method,I-meta
1946,",",null
1946,similar,null
1946,to,null
1946,that,null
1946,used,null
1946,for,null
1946,only,null
1946,N,B-nonrecipe_material
1946,-,null
1946,doped,B-material_descriptor
1946,TiO2,B-nonrecipe_material
1946,reported,null
1946,in,null
1946,a,null
1946,previous,null
1946,paper,null
1946,[19],null
1946,.,null
1947,TiCl3,B-precursor
1947,20,B-number
1947,wt,B-amount_unit
1947,%,I-amount_unit
1947,aqueous,B-material_descriptor
1947,solution,I-material_descriptor
1947,was,null
1947,used,B-operation
1947,as,null
1947,the,null
1947,titanium,B-nonrecipe_material
1947,source,B-material_descriptor
1947,",",null
1947,and,null
1947,hexamethylenetetramine,B-precursor
1947,(,null
1947,HMT,B-precursor
1947,),null
1947,was,null
1947,used,B-operation
1947,as,null
1947,nitrogen,B-nonrecipe_material
1947,source,B-material_descriptor
1947,.,null
1948,To,null
1948,co-dope,null
1948,Fe,B-nonrecipe_material
1948,into,null
1948,the,null
1948,samples,B-unspecified_material
1948,",",null
1948,FeCl2*4H2O,B-precursor
1948,was,null
1948,added,B-operation
1948,to,null
1948,the,null
1948,starting,null
1948,materials,null
1948,.,null
1949,In,null
1949,a,null
1949,typical,null
1949,preparation,null
1949,",",null
1949,a,null
1949,50,B-number
1949,mL,B-amount_unit
1949,mixed,B-material_descriptor
1949,aqueous,I-material_descriptor
1949,solution,I-material_descriptor
1949,of,null
1949,TiCl3,B-precursor
1949,",",null
1949,FeCl2*4H2O,B-precursor
1949,and,null
1949,hexamethylenetetramine,B-precursor
1949,(,null
1949,HMT,B-precursor
1949,),null
1949,was,null
1949,first,null
1949,prepared,B-operation
1949,",",null
1949,which,null
1949,contained,null
1949,0.03,B-number
1949,mol,B-amount_unit
1949,of,null
1949,metal,B-unspecified_material
1949,ions,I-unspecified_material
1949,and,null
1949,0.06,B-number
1949,mol,B-amount_unit
1949,of,null
1949,HMT,B-precursor
1949,.,null
1950,Then,null
1950,",",null
1950,the,null
1950,solution,B-unspecified_material
1950,was,null
1950,transferred,B-operation
