Sentence #,Word,Tag
1622,glassy,null
1622,carbon,null
1622,electrodes,null
1622,modified,null
1622,with,null
1622,carbon,target
1622,nanotubes,property-misc
1622,and,null
1622,iron,target
1622,phthalocyanine,target
1622,through,null
1622,grafting,null
1622,and,null
1622,click,null
1622,chemistry,null
1622,.,null
1623,Tetrabutylammonium,precursor
1623,tetrafluoroborate,precursor
1623,(,null
1623,TBABF4,precursor
1623,),null
1623,",",null
1623,4-azidoaniline,precursor
1623,hydrochloride,precursor
1623,",",null
1623,iron(II),precursor
1623,phthalocyanine,precursor
1623,(,null
1623,FePc,precursor
1623,),null
1623,",",null
1623,sodium,precursor
1623,ascorbate,precursor
1623,",",null
1623,hydrazine,precursor
1623,sulphate,precursor
1623,and,null
1623,4-ethynylpyridine,precursor
1623,hydrochloride,precursor
1623,were,null
1623,obtained,operation
1623,from,null
1623,Aldrich,brand
1623,.,null
1624,Dimethylformamide,precursor
1624,(,null
1624,DMF,precursor
1624,),null
1624,",",null
1624,acetonitrile,solvent
1624,(,null
1624,ACN,solvent
1624,),null
1624,",",null
1624,and,null
1624,acetone,solvent
1624,were,null
1624,purchased,operation
1624,from,null
1624,Merck,brand
1624,.,null
1625,Copper,precursor
1625,sulphate,precursor
1625,and,null
1625,potassium,solvent
1625,chloride,solvent
1625,were,null
1625,purchased,operation
1625,from,null
1625,Saarchem,brand
1625,.,null
1626,Single,material-descriptor
1626,-,material-descriptor
1626,walled,material-descriptor
1626,carbon,precursor
1626,nanotubes,material-descriptor
1626,functionalised,operation
1626,with,null
1626,carboxylic,unspecified-material
1626,acid,unspecified-material
1626,groups,unspecified-material
1626,(,null
1626,SWCNT,precursor
1626,-,precursor
1626,COOH,precursor
1626,",",null
1626,~,null
1626,1.5,number
1626,nm,property-unit
1626,in,null
1626,diameter,property-type
1626,and,null
1626,5-Jan,number
1626,mm,property-unit
1626,in,null
1626,length,property-type
1626,",",null
1626,>,null
1626,95,number
1626,%,amount-unit
1626,purity,amount-misc
1626,by,null
1626,thermal,characterization-apparatus
1626,gravimetric,characterization-apparatus
1626,analysis,characterization-apparatus
1626,),null
1626,were,null
1626,obtained,operation
1626,from,null
1626,NanoLab,brand
1626,(,null
1626,USA,null
1626,),null
1626,.,null
1627,4-Azidobenzenediazonium,material
1627,salt,material-descriptor
1627,was,null
1627,synthesised,operation
1627,as,null
1627,reported,null
1627,in,null
1627,literature,null
1627,[52],reference
1627,.,null
1628,All,null
1628,other,null
1628,chemicals,unspecified-material
1628,and,null
1628,reagents,unspecified-material
1628,were,null
1628,of,null
1628,analytical,amount-misc
1628,grade,amount-misc
1628,and,null
1628,were,null
1628,used,operation
1628,as,null
1628,received,null
1628,.,null
1629,A,null
1629,mixture,null
1629,of,null
1629,Co(AC)2*4H2O,precursor
1629,(,null
1629,0.25,number
1629,mM,amount-unit
1629,",",null
1629,62,number
1629,mg,amount-unit
1629,),null
1629,",",null
1629,H2pbda,precursor
1629,(,null
1629,H2pbda,precursor
1629,=,null
1629,"3-(pyridine-3-yloxy)benzene-1,2-dicarboxylic",precursor
1629,acid,precursor
1629,),null
1629,(,null
1629,0.25,number
1629,mM,amount-unit
1629,",",null
1629,78,number
1629,mg,amount-unit
1629,),null
1629,",",null
1629,"4,4-bpy(0.25",precursor
1629,mM,amount-unit
1629,",",null
1629,48,number
1629,mg,amount-unit
1629,),null
1629,and,null
1629,KOH,material
1629,(,null
1629,0.05,number
1629,mM,amount-unit
1629,",",null
1629,28,number
1629,mg,amount-unit
1629,),null
1629,was,null
1629,added,operation
1629,in,null
1629,10,number
1629,ml,amount-unit
1629,distilled,material-descriptor
1629,water,solvent
1629,and,null
1629,stirred,operation
1629,at,null
1629,room,condition-misc
1629,temperature,condition-misc
1629,for,null
1629,30,number
1629,min,condition-unit
1629,",",null
1629,then,null
1629,the,null
1629,resulting,null
1629,mixture,unspecified-material
1629,was,null
1629,sealed,operation
1629,in,null
1629,a,null
1629,25,number
1629,ml,apparatus-unit
1629,Teflon,apparatus-descriptor
1629,-,apparatus-descriptor
1629,lined,apparatus-descriptor
1629,stainless,apparatus-descriptor
1629,steel,apparatus-descriptor
1629,vessel,synthesis-apparatus
1629,and,null
1629,heated,operation
1629,at,null
1629,160,number
1629,degC,condition-unit
1629,for,null
1629,3,number
1629,days,condition-unit
1629,.,null
1630,After,null
1630,the,null
1630,reactant,unspecified-material
1630,was,null
1630,cooled,operation
1630,slowly,null
1630,to,null
1630,room,condition-misc
1630,temperature,condition-misc
1630,with,null
1630,a,null
1630,cooling,null
1630,rate,null
1630,of,null
1630,5,number
1630,degC,condition-unit
1630,/,condition-unit
1630,h,condition-unit
1630,",",null
1630,purple,null
1630,block,null
1630,-,null
1630,shaped,null
1630,crystals,unspecified-material
1630,were,null
1630,obtained,operation
1630,in,null
1630,60,null
1630,%,null
1630,yield,null
1630,(,null
1630,based,null
1630,on,null
1630,Co,null
1630,),null
1630,.,null
1631,The,null
1631,influence,null
1631,of,null
1631,oxygen,null
1631,on,null
1631,the,null
1631,microstructural,property-type
1631,",",null
1631,optical,property-type
1631,and,null
1631,photochromic,property-type
1631,properties,null
1631,of,null
1631,polymer,property-misc
1631,-,property-misc
1631,matrix,property-misc
1631,",",null
1631,tungsten,target
1631,-,target
1631,oxide,target
1631,nanocomposite,property-misc
1631,films,property-misc
1631,.,null
1632,The,null
1632,matrix,unspecified-material
1632,chosen,null
1632,was,null
1632,a,null
1632,commercially,amount-misc
1632,-,amount-misc
1632,available,amount-misc
1632,",",null
1632,127,number
1632,μm,property-unit
1632,thick,property-type
1632,",",null
1632,FEP,material
1632,film,material-descriptor
1632,(,null
1632,CS,brand
1632,Hyde,brand
1632,",",null
1632,Lake,null
1632,Villa,null
1632,",",null
1632,IL,null
1632,),null
1632,.,null
1633,This,null
1633,material,unspecified-material
1633,was,null
1633,placed,operation
1633,in,null
1633,a,null
1633,glass,apparatus-descriptor
1633,reaction,synthesis-apparatus
1633,vessel,synthesis-apparatus
1633,with,null
1633,300,number
1633,mg,amount-unit
1633,of,null
1633,tungsten,precursor
1633,carbonyl,precursor
1633,precursor,material-descriptor
1633,(,null
1633,Sigma,brand
1633,",",null
1633,St,null
1633,.,null
1634,The,null
1634,reaction,synthesis-apparatus
1634,vessel,synthesis-apparatus
1634,was,null
1634,evacuated,operation
1634,to,null
1634,100,number
1634,m,condition-unit
1634,Torr,condition-unit
1634,to,null
1634,remove,operation
1634,air,gas
1634,from,null
1634,the,null
1634,reaction,synthesis-apparatus
1634,chamber,synthesis-apparatus
1634,as,null
1634,well,null
1634,as,null
1634,to,null
1634,remove,operation
1634,volatiles,material
1634,from,null
1634,the,null
1634,polymer,material-descriptor
1634,matrix,unspecified-material
1634,.,null
1635,While,null
1635,under,null
1635,vacuum,condition-misc
1635,",",null
1635,the,null
1635,entire,null
1635,system,synthesis-apparatus
1635,was,null
1635,placed,operation
1635,in,null
1635,a,null
1635,furnace,synthesis-apparatus
1635,and,null
1635,heated,operation
1635,to,null
1635,150,number
1635,degC,condition-unit
1635,to,null
1635,vaporize,operation
1635,the,null
1635,precursor,unspecified-material
1635,.,null
1636,The,null
1636,vessel,synthesis-apparatus
1636,was,null
1636,held,operation
1636,at,null
1636,temperature,condition-type
1636,for,null
1636,at,null
1636,least,null
1636,3,number
1636,hs,condition-unit
1636,to,null
1636,allow,null
1636,precursor,unspecified-material
1636,diffusion,operation
1636,into,null
1636,the,null
1636,polymer,unspecified-material
1636,.,null
1637,Subsequent,null
1637,heating,operation
1637,to,null
1637,175,number
1637,degC,condition-unit
1637,produced,null
1637,thermal,operation
1637,decomposition,operation
1637,of,null
1637,the,null
1637,precursor,unspecified-material
1637,within,null
1637,the,null
1637,polymer,unspecified-material
1637,and,null
1637,this,null
1637,temperature,condition-type
1637,was,null
1637,held,operation
1637,for,null
1637,approximately,null
1637,4,number
1637,h,condition-unit
1637,to,null
1637,permit,null
1637,particle,unspecified-material
1637,formation,operation
1637,and,null
1637,growth,operation
1637,.,null
1638,The,null
1638,system,synthesis-apparatus
1638,was,null
1638,allowed,null
1638,to,null
1638,cool,operation
1638,gradually,condition-misc
1638,to,null
1638,room,condition-misc
1638,temperature,condition-misc
1638,.,null
1639,This,null
1639,process,null
1639,resulted,operation
1639,in,null
1639,a,null
1639,polymer,unspecified-material
1639,film,material-descriptor
1639,reinforced,null
1639,with,null
1639,discrete,property-misc
1639,",",null
1639,tungsten,target
1639,-,target
1639,oxide,target
1639,nanoparticles,property-misc
1639,distributed,operation
1639,throughout,null
1639,the,null
1639,bulk,material-descriptor
1639,of,null
1639,the,null
1639,material,unspecified-material
1639,.,null
1640,Since,null
1640,the,null
1640,matrix,unspecified-material
1640,is,null
1640,not,null
1640,degraded,null
1640,during,null
1640,particle,unspecified-material
1640,synthesis,null
1640,",",null
1640,the,null
1640,process,null
1640,described,null
1640,can,null
1640,be,null
1640,performed,operation
1640,repeatedly,null
1640,to,null
1640,coarsen,operation
1640,existing,material-descriptor
1640,particles,unspecified-material
1640,and,null
1640,to,null
1640,nucleate,operation
1640,new,material-descriptor
1640,ones,unspecified-material
1640,.,null
1641,For,null
1641,the,null
1641,work,null
1641,reported,null
1641,here,null
1641,",",null
1641,PMNCs,target
1641,are,null
1641,designated,operation
1641,according,null
1641,to,null
1641,the,null
1641,number,null
1641,of,null
1641,processing,condition-type
1641,cycles,condition-type
1641,a,null
1641,given,null
1641,material,unspecified-material
1641,experienced,null
1641,-,null
1641,1x,target
1641,for,null
1641,one,number
1641,processing,null
1641,cycle,condition-unit
1641,",",null
1641,2x,target
1641,for,null
1641,two,number
1641,cycles,condition-unit
1641,",",null
1641,etc,null
1641,.,null
1642,The,null
1642,maximum,null
1642,number,null
1642,of,null
1642,cycles,condition-unit
1642,used,operation
1642,in,null
1642,the,null
1642,work,null
1642,presented,null
1642,here,null
1642,is,null
1642,four,number
1642,.,null
1643,Nominal,null
1643,compositions,null
1643,with,null
1643,stoichiometry,null
1643,SrTi1-2xFexTaxO3,target
1643,(,null
1643,0,null
1643,<,null
1643,=,null
1643,x,null
1643,<,null
1643,=,null
1643,0.5,null
1643,),null
1643,were,null
1643,prepared,operation
1643,by,null
1643,solid,meta
1643,state,meta
1643,reaction,meta
1643,of,null
1643,appropriate,null
1643,amounts,null
1643,of,null
1643,SrCO3,precursor
1643,",",null
1643,Fe2O3,precursor
1643,",",null
1643,Ta2O5,precursor
1643,and,null
1643,TiO2,precursor
1643,.,null
1644,Homogenous,null
1644,mixtures,unspecified-material
1644,of,null
1644,reactants,null
1644,were,null
1644,heated,operation
1644,at,null
1644,1173,number
1644,K,condition-unit
1644,for,null
1644,30,number
1644,h,condition-unit
1644,in,null
1644,static,null
1644,air,gas
1644,followed,operation
1644,by,null
1644,regrinding,operation
1644,and,null
1644,heating,operation
1644,at,null
1644,1473,number
1644,K,condition-unit
1644,for,null
1644,30,number
1644,h,condition-unit
1644,in,null
1644,pellet,null
1644,form,null
1644,.,null
1645,The,null
1645,products,unspecified-material
1645,were,null
1645,reground,operation
1645,and,null
1645,pressed,operation
1645,into,null
1645,pellets,unspecified-material
1645,(,null
1645,10,number
1645,mm,property-unit
1645,diameter,property-type
1645,and,null
1645,2,number
1645,mm,property-unit
1645,thickness,property-type
1645,),null
1645,and,null
1645,sintered,operation
1645,at,null
1645,1623,number
1645,K,condition-unit
1645,for,null
1645,30,number
1645,h,condition-unit
1645,.,null
1646,Polycrystalline,property-misc
1646,samples,null
1646,Ga1+xGe1,target
1646,-,target
1646,xTe,target
1646,(,null
1646,x,null
1646,=,null
1646,-0.03,null
1646,/,null
1646,0.07,null
1646,),null
1646,and,null
1646,GaGeTe1-y,target
1646,(,null
1646,y,null
1646,=,null
1646,-0.02,null
1646,/,null
1646,0.02,null
1646,),null
1646,were,null
1646,synthesized,operation
1646,from,null
1646,elements,null
1646,Ga,precursor
1646,",",null
1646,Ge,precursor
1646,and,null
1646,Te,precursor
1646,of,null
1646,5,number
1646,N,amount-unit
1646,purity,null
1646,.,null
1647,The,null
1647,mixture,null
1647,of,null
1647,elements,unspecified-material
1647,was,null
1647,heated,operation
1647,in,null
1647,evacuated,apparatus-descriptor
1647,quartz,apparatus-descriptor
1647,ampoules,synthesis-apparatus
1647,at,null
1647,1220,number
1647,K,condition-unit
1647,for,null
1647,75,number
1647,min,condition-unit
1647,and,null
1647,quenched,operation
1647,in,null
1647,air,gas
1647,.,null
1648,The,null
1648,ampoules,synthesis-apparatus
1648,were,null
1648,further,null
1648,annealed,operation
1648,at,null
1648,770,number
1648,K,condition-unit
1648,for,null
1648,3,number
1648,day,condition-unit
1648,to,null
1648,reach,null
1648,equilibrium,null
1648,.,null
1649,Products,unspecified-material
1649,were,null
1649,powdered,operation
1649,for,null
1649,one,condition-misc
1649,minute,condition-misc
1649,in,null
1649,a,null
1649,vibrating,synthesis-apparatus
1649,mill,synthesis-apparatus
1649,under,null
1649,hexane,solvent
1649,and,null
1649,identified,null
1649,by,null
1649,X-ray,null
1649,diffraction,null
1649,(,null
1649,XRD,null
1649,),null
1649,.,null
1650,Electrical,null
1650,Properties,null
1650,of,null
1650,Fe,nonrecipe-material
1650,-,null
1650,doped,property-misc
1650,Perovskite,property-misc
1650,-,property-misc
1650,like,property-misc
1650,BaNb0.75-xFexNa0.25O3-δ,target
1650,(,null
1650,0.05,null
1650,<,null
1650,x,null
1650,<,null
1650,0.5,null
1650,),null
1650,.,null
1651,A,null
1651,series,null
1651,of,null
1651,BaNa0.25Nb0.75-xFexO3-δ,target
1651,(,null
1651,BNF,target
1651,),null
1651,compositions,null
1651,(,null
1651,0.05,null
1651,<,null
1651,x,null
1651,<,null
1651,0.5,null
1651,),null
1651,were,null
1651,prepared,operation
1651,by,null
1651,conventional,meta
1651,solid,meta
1651,state,meta
1651,synthesis,meta
1651,.,null
1652,Stoichiometric,amount-misc
1652,amounts,amount-misc
1652,of,null
1652,high,material-descriptor
1652,purity,material-descriptor
1652,(,null
1652,>,null
1652,99.9,number
1652,%,amount-unit
1652,",",null
1652,Alfa,brand
1652,Aesar,brand
1652,),null
1652,BaCO3,precursor
1652,",",null
1652,NaNO3,precursor
1652,",",null
1652,Nb2O5,precursor
1652,",",null
1652,and,null
1652,Fe2O3,precursor
1652,were,null
1652,weighed,operation
1652,and,null
1652,the,null
1652,mixtures,unspecified-material
1652,were,null
1652,ball,operation
1652,milled,operation
1652,(,null
1652,Pulverisette,synthesis-apparatus
1652,",",null
1652,Fritsch,brand
1652,",",null
1652,Germany,null
1652,),null
1652,using,null
1652,zirconia,apparatus-descriptor
1652,balls,synthesis-apparatus
1652,in,null
1652,2-propanol,solvent
1652,for,null
1652,6,number
1652,h,condition-unit
1652,.,null
1653,The,null
1653,mixture,unspecified-material
1653,was,null
1653,calcinated,operation
1653,at,null
1653,1000,number
1653,degC,condition-unit
1653,for,null
1653,16,number
1653,h,condition-unit
1653,",",null
1653,and,null
1653,the,null
1653,subsequent,null
1653,powder,unspecified-material
1653,ball,operation
1653,milled,operation
1653,for,null
1653,6,number
1653,h,condition-unit
1653,.,null
1654,The,null
1654,powder,unspecified-material
1654,was,null
1654,isostatically,operation
1654,pressed,operation
1654,and,null
1654,fired,operation
1654,at,null
1654,1200,number
1654,degC,condition-unit
1654,for,null
1654,24,number
1654,h,condition-unit
1654,.,null
1655,In,null
1655,a,null
1655,typical,null
1655,synthesis,null
1655,",",null
1655,3,number
1655,mL,amount-unit
1655,of,null
1655,titanium,precursor
1655,tetrachloride,precursor
1655,(,null
1655,TiCl4,precursor
1655,),null
1655,was,null
1655,added,operation
1655,to,null
1655,84,number
1655,mL,amount-unit
1655,of,null
1655,isopropanol,solvent
1655,.,null
1656,Then,null
1656,the,null
1656,solution,unspecified-material
1656,was,null
1656,still,null
1656,magnetically,null
1656,stirred,operation
1656,for,null
1656,30,number
1656,min,condition-unit
1656,.,null
1657,Subsequently,null
1657,",",null
1657,the,null
1657,precursor,null
1657,solution,unspecified-material
1657,was,null
1657,then,null
1657,transferred,operation
1657,into,null
1657,a,null
1657,150,number
1657,mL,apparatus-unit
1657,Teflon,apparatus-descriptor
1657,-,apparatus-descriptor
1657,lined,apparatus-descriptor
1657,autoclave,synthesis-apparatus
1657,and,null
1657,kept,operation
1657,at,null
1657,200,number
1657,degC,condition-unit
1657,for,null
1657,24,number
1657,h,condition-unit
1657,.,null
1658,After,null
1658,this,null
1658,hydrothermal,meta
1658,reaction,meta
1658,",",null
1658,the,null
1658,reaction,unspecified-material
1658,was,null
1658,naturally,null
1658,cooled,operation
1658,to,null
1658,room,condition-misc
1658,temperature,condition-misc
1658,.,null
1659,The,null
1659,recovered,null
1659,white,null
1659,precipitate,unspecified-material
1659,was,null
1659,washed,operation
1659,thoroughly,null
1659,with,null
1659,ethanol,solvent
1659,and,null
1659,dried,operation
1659,at,null
1659,60,number
1659,degC,condition-unit
1659,for,null
1659,12,number
1659,h,condition-unit
1659,.,null
1660,Multilayer,property-misc
1660,graphene,target
1660,films,null
1660,as,null
1660,transparent,null
1660,electrodes,null
1660,for,null
1660,organic,null
1660,photovoltaic,null
1660,devices,null
1660,.,null
1661,To,null
1661,prepare,operation
1661,the,null
1661,MLG,target
1661,electrode,property-misc
1661,on,null
1661,glass,material
1661,for,null
1661,OSCs,null
1661,",",null
1661,a,null
1661,thin,material-descriptor
1661,layer,material-descriptor
1661,of,null
1661,graphene,material
1661,was,null
1661,grown,operation
1661,on,null
1661,Cu,material
1661,foils,material-descriptor
1661,using,null
1661,CVD,synthesis-apparatus
1661,[23],reference
1661,.,null
1662,Cu,material
1662,foils,material-descriptor
1662,were,null
1662,placed,operation
1662,inside,null
1662,of,null
1662,a,null
1662,quartz,synthesis-apparatus
1662,tube,synthesis-apparatus
1662,furnace,synthesis-apparatus
1662,and,null
1662,heated,operation
1662,to,null
1662,1000,number
1662,degC,condition-unit
1662,",",null
1662,with,null
1662,4,number
1662,s.c.c.m.,amount-unit
1662,of,null
1662,flowing,null
1662,H2,gas
1662,at,null
1662,400,number
1662,mTorr,condition-unit
1662,.,null
1663,After,null
1663,annealing,operation
1663,the,null
1663,Cu,material
1663,foils,material-descriptor
1663,for,null
1663,30,number
1663,min,condition-unit
1663,at,null
1663,1000,number
1663,degC,condition-unit
1663,",",null
1663,graphene,target
1663,was,null
1663,synthesized,operation
1663,with,null
1663,a,null
1663,flowing,null
1663,gas,null
1663,mixture,null
1663,of,null
1663,20,number
1663,s.c.c.m.,amount-unit
1663,CH4,gas
1663,and,null
1663,4,number
1663,s.c.c.m.,amount-unit
1663,H2,gas
1663,at,null
1663,900,number
1663,mTorr,condition-unit
1663,for,null
1663,30,number
1663,min,condition-unit
1663,.,null
1664,Polymethylmethacrylate,material
1664,(,null
1664,PMMA,material
1664,),null
1664,was,null
1664,used,operation
1664,as,null
1664,a,null
1664,supporting,null
1664,layer,null
1664,in,null
1664,the,null
1664,transfer,operation
1664,of,null
1664,a,null
1664,thin,material-descriptor
1664,layer,material-descriptor
1664,of,null
1664,graphene,material
1664,from,null
1664,the,null
1664,Cu,material
1664,foils,material-descriptor
1664,to,null
1664,glass,material
1664,substrates,material-descriptor
1664,.,null
1665,PMMA,material
1665,was,null
1665,spin,operation
1665,coated,operation
1665,at,null
1665,1000,number
1665,rpm,condition-unit
1665,on,null
1665,graphene,material
1665,/,material
1665,Cu,material
1665,",",null
1665,and,null
1665,the,null
1665,underlying,null
1665,Cu,material
1665,was,null
1665,etched,operation
1665,with,null
1665,an,null
1665,appropriate,unspecified-material
1665,Cu,unspecified-material
1665,etchant,unspecified-material
1665,.,null
1666,The,null
1666,PMMA,material
1666,/,material
1666,graphene,material
1666,layer,material-descriptor
1666,was,null
1666,rinsed,operation
1666,with,null
1666,deionized,material-descriptor
1666,(,material-descriptor
1666,DI,material-descriptor
1666,),material-descriptor
1666,water,solvent
1666,to,null
1666,remove,operation
1666,the,null
1666,residual,unspecified-material
1666,etchant,unspecified-material
1666,and,null
1666,amorphous,material-descriptor
1666,carbon,material
1666,on,null
1666,the,null
1666,surface,null
1666,.,null
1667,The,null
1667,PMMA,material
1667,/,material
1667,graphene,material
1667,layer,null
1667,was,null
1667,then,null
1667,gently,null
1667,placed,operation
1667,onto,null
1667,the,null
1667,glass,material
1667,substrate,material-descriptor
1667,.,null
1668,The,null
1668,PMMA,material
1668,/,material
1668,graphene,material
1668,/,material
1668,glass,material
1668,substrate,material-descriptor
1668,was,null
1668,dipped,operation
1668,into,null
1668,acetone,solvent
1668,for,null
1668,a,null
1668,while,null
1668,to,null
1668,remove,operation
1668,the,null
1668,PMMA,material
1668,layer,material-descriptor
1668,and,null
1668,was,null
1668,subsequently,null
1668,rinsed,operation
1668,with,null
1668,isopropyl,solvent
1668,alcohol,solvent
1668,(,null
1668,IPA,solvent
1668,),null
1668,and,null
1668,DI,material-descriptor
1668,water,solvent
1668,.,null
1669,The,null
1669,transfer,null
1669,process,null
1669,was,null
1669,repeated,operation
1669,four,condition-misc
1669,times,condition-misc
1669,to,null
1669,prepare,operation
1669,the,null
1669,MLG,target
1669,films,property-misc
1669,on,null
1669,the,null
1669,transparent,material-descriptor
1669,glass,material
1669,substrate,material-descriptor
1669,[24],reference
1669,.,null
1670,Polycrystalline,property-misc
1670,Sr0.7Ho0.3CoO3-δ,target
1670,(,null
1670,SHCO,target
1670,),null
1670,was,null
1670,prepared,operation
1670,from,null
1670,a,null
1670,stoichiometric,amount-misc
1670,mixture,amount-misc
1670,of,null
1670,SrCO3,precursor
1670,",",null
1670,Co3O4,precursor
1670,and,null
1670,Ho2O3[8],precursor
1670,.,null
1671,The,null
1671,mixtures,unspecified-material
1671,were,null
1671,ground,operation
1671,and,null
1671,sintered,operation
1671,at,null
1671,1100,number
1671,degC,condition-unit
1671,for,null
1671,12,number
1671,h,condition-unit
1671,followed,operation
1671,by,null
1671,re-grinding,operation
1671,and,null
1671,another,null
1671,firing,operation
1671,at,null
1671,1100,number
1671,degC,condition-unit
1671,for,null
1671,48,number
1671,h,condition-unit
1671,in,null
1671,air,gas
1671,.,null
1672,Exploring,null
1672,the,null
1672,working,null
1672,mechanism,null
1672,of,null
1672,Li,null
1672,+,null
1672,in,null
1672,O3,property-misc
1672,-,property-misc
1672,type,property-misc
1672,NaLi,target
1672,0.1,target
1672,Ni,target
1672,0.35,target
1672,Mn,target
1672,0.55,target
1672,O,target
1672,2,target
1672,cathode,property-misc
1672,materials,null
1672,for,null
1672,rechargeable,null
1672,Na,null
1672,-,null
1672,ion,null
1672,batteries,null
1672,.,null
1673,Both,null
1673,O3,property-misc
1673,-,property-misc
1673,type,property-misc
1673,NLNMO,target
1673,and,null
1673,NNMO,target
1673,were,null
1673,synthesized,operation
1673,by,null
1673,a,null
1673,co-precipitation,meta
1673,method,meta
1673,.,null
1674,NiSO4*6H2O,precursor
1674,and,null
1674,MnSO4*H2O,precursor
1674,were,null
1674,titrated,operation
1674,into,null
1674,a,null
1674,stoichiometric,amount-misc
1674,NaOH,solvent
1674,solution,material-descriptor
1674,to,null
1674,form,operation
1674,a,null
1674,precursor,material-descriptor
1674,TM(OH)2,precursor
1674,.,null
1675,The,null
1675,precursor,unspecified-material
1675,was,null
1675,washed,operation
1675,and,null
1675,dried,operation
1675,at,null
1675,120,number
1675,degC,condition-unit
1675,for,null
1675,12,number
1675,h,condition-unit
1675,",",null
1675,and,null
1675,then,null
1675,stoichiometric,amount-misc
1675,amounts,amount-misc
1675,of,null
1675,Li2CO3,precursor
1675,(,null
1675,only,null
1675,in,null
1675,NLNMO,target
1675,),null
1675,",",null
1675,Na2CO3,precursor
1675,",",null
1675,and,null
1675,TM(OH)2,precursor
1675,were,null
1675,mixed,operation
1675,with,null
1675,acetone,precursor
1675,as,null
1675,a,null
1675,dispersant,material-descriptor
1675,via,null
1675,ball,operation
1675,milling,operation
1675,for,null
1675,6,number
1675,h,condition-unit
1675,and,null
1675,dried,operation
1675,at,null
1675,120,number
1675,degC,condition-unit
1675,.,null
1676,The,null
1676,mixture,unspecified-material
1676,was,null
1676,pressed,operation
1676,into,null
1676,pellets,unspecified-material
1676,",",null
1676,calcined,operation
1676,at,null
1676,900,number
1676,degC,condition-unit
1676,for,null
1676,12,number
1676,h,condition-unit
1676,in,null
1676,air,gas
1676,and,null
1676,then,null
1676,cooled,operation
1676,down,null
1676,to,null
1676,room,condition-misc
1676,temperature,condition-misc
1676,in,null
1676,the,null
1676,furnace,synthesis-apparatus
1676,.,null
1677,The,null
1677,samples,unspecified-material
1677,were,null
1677,then,null
1677,stored,operation
1677,in,null
1677,an,null
1677,Ar,apparatus-descriptor
1677,-,apparatus-descriptor
1677,filled,apparatus-descriptor
1677,glove,synthesis-apparatus
1677,box,synthesis-apparatus
1677,until,null
1677,characterization,null
1677,or,null
1677,cell,null
1677,construction,null
1677,for,null
1677,protection,null
1677,from,null
1677,moisture,null
1677,and,null
1677,air,null
1677,",",null
1677,since,null
1677,otherwise,null
1677,Na+,nonrecipe-material
1677,would,null
1677,have,null
1677,been,null
1677,extracted,null
1677,from,null
1677,the,null
1677,material.24,reference
1678,High,null
1678,catalytic,null
1678,activity,null
1678,of,null
1678,magnetic,property-misc
1678,CuFe2O4,target
1678,/,target
1678,graphene,target
1678,oxide,target
1678,composite,property-misc
1678,for,null
1678,the,null
1678,degradation,null
1678,of,null
1678,organic,null
1678,dyes,null
1678,under,null
1678,visible,null
1678,light,null
1678,irradiation,null
1678,.,null
1679,CuFe2O4,target
1679,/,target
1679,GO,target
1679,(,null
1679,20,number
1679,wt,amount-unit
1679,%,amount-unit
1679,),null
1679,was,null
1679,synthesized,operation
1679,by,null
1679,a,null
1679,hydrothermal,meta
1679,method,null
1679,.,null
1680,In,null
1680,a,null
1680,typical,null
1680,synthesis,null
1680,",",null
1680,60,number
1680,mg,amount-unit
1680,of,null
1680,GO,precursor
1680,was,null
1680,dispersed,operation
1680,in,null
1680,40,number
1680,mL,amount-unit
1680,deionized,material-descriptor
1680,water,solvent
1680,with,null
1680,sonication,operation
1680,for,null
1680,1,number
1680,h,condition-unit
1680,.,null
1681,The,null
1681,mixture,material-descriptor
1681,of,null
1681,0.2,number
1681,g,amount-unit
1681,Cu(CH3COO)2*H2O,precursor
1681,",",null
1681,0.811,number
1681,g,amount-unit
1681,Fe(NO3)3*9H2O,precursor
1681,and,null
1681,20,number
1681,ml,amount-unit
1681,deionized,material-descriptor
1681,water,material
1681,was,null
1681,then,null
1681,added,operation
1681,to,null
1681,GO,material
1681,aqueous,material-descriptor
1681,solution,material-descriptor
1681,dropwise,condition-misc
1681,and,null
1681,stirred,operation
1681,for,null
1681,1,number
1681,h,condition-unit
1681,.,null
1682,The,null
1682,pH,condition-unit
1682,value,null
1682,of,null
1682,this,null
1682,suspension,unspecified-material
1682,was,null
1682,adjusted,operation
1682,to,null
1682,10,number
1682,using,operation
1682,6,number
1682,M,amount-unit
1682,NaOH,material
1682,solution,material-descriptor
1682,.,null
1683,After,null
1683,stirring,operation
1683,for,null
1683,30,number
1683,min,condition-unit
1683,",",null
1683,the,null
1683,suspension,unspecified-material
1683,solution,material-descriptor
1683,was,null
1683,transferred,operation
1683,into,null
1683,a,null
1683,100,number
1683,mL,apparatus-unit
1683,Teflon,apparatus-descriptor
1683,-,apparatus-descriptor
1683,lined,apparatus-descriptor
1683,stainless,apparatus-descriptor
1683,steel,apparatus-descriptor
1683,autoclave,synthesis-apparatus
1683,",",null
1683,sealed,operation
1683,and,null
1683,intained,operation
1683,at,null
1683,220,number
1683,degC,condition-unit
1683,for,null
1683,18,number
1683,h,condition-unit
1683,.,null
1684,The,null
1684,final,null
1684,products,unspecified-material
1684,were,null
1684,centrifugated,operation
1684,and,null
1684,dried,operation
1684,in,null
1684,a,null
1684,vacuum,apparatus-descriptor
1684,oven,synthesis-apparatus
